model,source,feature_extraction_ms,inference_ms,total_ms
Extra Trees,saved,19.802700029686093,34.36839999631047,54.171100025996566
Extra Trees,saved,16.90359995700419,34.37520004808903,51.27880000509322
Extra Trees,saved,16.896499902941287,48.06780000217259,64.96429990511388
Extra Trees,saved,18.02379998844117,45.536500052548945,63.560300040990114
Extra Trees,saved,19.446599995717406,47.85549989901483,67.30209989473224
Extra Trees,saved,19.08019999973476,47.704200027510524,66.78440002724528
Extra Trees,saved,21.571699995547533,50.961899920366704,72.53359991591424
Extra Trees,saved,18.94660003017634,45.72219995316118,64.66879998333752
Extra Trees,saved,19.650900037959218,32.455099979415536,52.106000017374754
Extra Trees,saved,19.627099973149598,45.86439998820424,65.49149996135384
Extra Trees,saved,17.269999952986836,46.63380002602935,63.903799979016185
Extra Trees,saved,17.898099962621927,46.31350003182888,64.21159999445081
Extra Trees,saved,21.23859990388155,44.95020001195371,66.18879991583526
Extra Trees,saved,19.332899944856763,32.71790000144392,52.050799946300685
Extra Trees,saved,17.133999965153635,51.073200069367886,68.20720003452152
Extra Trees,saved,25.89079993776977,36.89520002808422,62.78599996585399
Extra Trees,saved,17.99870003014803,33.95840001758188,51.95710004772991
Extra Trees,saved,17.54210004583001,34.1968999709934,51.73900001682341
Extra Trees,saved,17.065600026398897,47.117099980823696,64.18270000722259
Extra Trees,saved,19.4709999486804,36.77000000607222,56.240999954752624
Extra Trees,saved,17.765299999155104,46.841499977745116,64.60679997690022
Extra Trees,saved,17.1865999000147,47.06580005586147,64.25239995587617
Extra Trees,saved,19.765299977734685,44.74990000016987,64.51519997790456
Extra Trees,saved,19.150699954479933,33.39080000296235,52.541499957442284
Extra Trees,saved,24.44369997829199,49.761999980546534,74.20569995883852
Extra Trees,saved,17.883999971672893,59.47129998821765,77.35529995989054
Extra Trees,saved,31.85429994482547,68.53409996256232,100.3883999073878
Extra Trees,saved,35.87150003295392,60.93429995235056,96.80579998530447
Extra Trees,saved,30.570699949748814,32.43140003178269,63.0020999815315
Extra Trees,saved,19.304499961435795,50.342800095677376,69.64730005711317
Extra Trees,saved,18.52429995778948,60.383600066415966,78.90790002420545
Extra Trees,saved,18.32869998179376,46.280200011096895,64.60889999289066
Extra Trees,saved,18.02540000062436,45.75910000130534,63.7845000019297
Extra Trees,saved,17.80419994611293,44.79519999586046,62.59939994197339
Extra Trees,saved,18.69489997625351,37.71529998630285,56.41019996255636
Extra Trees,saved,16.92299998831004,38.934500073082745,55.857500061392784
Extra Trees,saved,19.022700027562678,34.90249998867512,53.925200016237795
Extra Trees,saved,21.11009997315705,37.25050005596131,58.36060002911836
Extra Trees,saved,19.94690007995814,50.03839998971671,69.98530006967485
Extra Trees,saved,20.66849998664111,101.16010007914156,121.82860006578267
Extra Trees,saved,17.773200059309602,49.2769000120461,67.0501000713557
Extra Trees,saved,18.124999944120646,44.520099996589124,62.64509994070977
Extra Trees,saved,18.536999938078225,45.87090003769845,64.40789997577667
Extra Trees,saved,18.868000013753772,32.994700013659894,51.862700027413666
Extra Trees,saved,18.28180009033531,48.583999974653125,66.86580006498843
Extra Trees,saved,21.286999923177063,48.97630005143583,70.26329997461289
Extra Trees,saved,19.917499972507358,44.46749994531274,64.3849999178201
Extra Trees,saved,19.738600007258356,34.96910003013909,54.707700037397444
Extra Trees,saved,16.962000052444637,35.038999980315566,52.0010000327602
Extra Trees,saved,18.897200003266335,31.290699960663915,50.18789996393025
Extra Trees,saved,17.521100002340972,43.9016999443993,61.42279994674027
Extra Trees,saved,18.836400005966425,44.57889997866005,63.41529998462647
Extra Trees,saved,18.867500009946525,33.77720003481954,52.64470004476607
Extra Trees,saved,17.47540000360459,46.458100085146725,63.933500088751316
Extra Trees,saved,17.58210000116378,35.64960008952767,53.23170009069145
Extra Trees,saved,17.71580008789897,34.25419994164258,51.97000002954155
Extra Trees,saved,18.635199987329543,44.86160003580153,63.49680002313107
Extra Trees,saved,20.406899973750114,33.38599996641278,53.7928999401629
Extra Trees,saved,20.48469998408109,34.117900067940354,54.602600052021444
Extra Trees,saved,22.686000098474324,46.500599943101406,69.18660004157573
Extra Trees,saved,21.24179992824793,35.44490004424006,56.686699972487986
Extra Trees,saved,18.737199949100614,46.231199987232685,64.9683999363333
Extra Trees,saved,19.015199970453978,39.13060005288571,58.14580002333969
Extra Trees,saved,18.190499977208674,69.94219997432083,88.1326999515295
Extra Trees,saved,28.02630001679063,53.128100000321865,81.1544000171125
Extra Trees,saved,17.44920003693551,35.36320000421256,52.81240004114807
Extra Trees,saved,17.390099936164916,34.10549997352064,51.49559990968555
Extra Trees,saved,18.426200025714934,49.27339998539537,67.6996000111103
Extra Trees,saved,18.761100014671683,49.25249994266778,68.01359995733947
Extra Trees,saved,17.89779996033758,37.04650001600385,54.944299976341426
Extra Trees,saved,18.72469997033477,38.044100045226514,56.76880001556128
Extra Trees,saved,19.135999958962202,48.85120003018528,67.98719998914748
Extra Trees,saved,18.474500044248998,47.79909993521869,66.27359997946769
Extra Trees,saved,18.977000028826296,36.177400033921,55.1544000627473
Extra Trees,saved,18.507599947042763,46.33549996651709,64.84309991355985
Extra Trees,saved,22.548199980519712,43.299200013279915,65.84739999379963
Extra Trees,saved,19.57340002991259,33.366400049999356,52.93980007991195
Extra Trees,saved,20.21680003963411,39.04569998849183,59.26250002812594
Extra Trees,saved,18.218299956060946,43.69080008473247,61.90910004079342
Extra Trees,saved,20.483899977989495,44.29370001889765,64.77759999688715
Extra Trees,saved,19.2061000270769,49.071599962189794,68.2776999892667
Extra Trees,saved,19.529499928466976,36.56929999124259,56.09879991970956
Extra Trees,saved,19.06810002401471,45.04390002693981,64.11200005095452
Extra Trees,saved,19.378099939785898,44.10850000567734,63.48659994546324
Gradient Boosting,saved,10.048000025562942,0.32840005587786436,10.376400081440806
Gradient Boosting,saved,9.970300015993416,0.3530000103637576,10.323300026357174
Gradient Boosting,saved,10.088899987749755,0.37620007060468197,10.465100058354437
Gradient Boosting,saved,9.89560002926737,0.3434000536799431,10.239000082947314
Gradient Boosting,saved,11.840999941341579,0.3377000102773309,12.17869995161891
Gradient Boosting,saved,9.945299942046404,0.3776000812649727,10.322900023311377
Gradient Boosting,saved,9.837999939918518,0.33459998667240143,10.17259992659092
Gradient Boosting,saved,10.547699988819659,0.31809997744858265,10.865799966268241
Gradient Boosting,saved,11.477100080810487,0.572799937799573,12.04990001861006
Gradient Boosting,saved,9.857999975793064,0.3355999942868948,10.193599970079958
Gradient Boosting,saved,10.50009997561574,0.3290000604465604,10.8291000360623
Gradient Boosting,saved,10.549500002525747,0.40849996730685234,10.9579999698326
Gradient Boosting,saved,9.689799975603819,0.37839997094124556,10.068199946545064
Gradient Boosting,saved,10.1906000636518,0.3797999816015363,10.570400045253336
Gradient Boosting,saved,10.620699962601066,0.36149995867162943,10.982199921272695
Gradient Boosting,saved,10.253300075419247,0.3983998904004693,10.651699965819716
Gradient Boosting,saved,10.07940003182739,0.3527000080794096,10.4321000399068
Gradient Boosting,saved,10.888000018894672,0.5564999300986528,11.444499948993325
Gradient Boosting,saved,14.560400042682886,0.5365000106394291,15.096900053322315
Gradient Boosting,saved,10.668199975043535,0.3364000003784895,11.004599975422025
Gradient Boosting,saved,10.758499964140356,0.3798999823629856,11.138399946503341
Gradient Boosting,saved,11.788300005719066,0.49400003626942635,12.282300041988492
Gradient Boosting,saved,16.486300039105117,0.5374000174924731,17.02370005659759
Gradient Boosting,saved,15.760399983264506,0.5536000244319439,16.31400000769645
Gradient Boosting,saved,14.440799946896732,0.47560001257807016,14.916399959474802
Gradient Boosting,saved,18.051399965770543,0.7434999570250511,18.794899922795594
Gradient Boosting,saved,15.9908999921754,0.5054000066593289,16.49629999883473
Gradient Boosting,saved,11.219099978916347,0.37999998312443495,11.599099962040782
Gradient Boosting,saved,10.97429997753352,0.3559000324457884,11.330200009979308
Gradient Boosting,saved,9.886099956929684,0.35230000503361225,10.238399961963296
Gradient Boosting,saved,10.3268000530079,0.4466000245884061,10.773400077596307
Gradient Boosting,saved,11.025600018911064,0.3877000417560339,11.413300060667098
Gradient Boosting,saved,10.590899968519807,0.6671999581158161,11.258099926635623
Gradient Boosting,saved,10.878700064495206,0.37269992753863335,11.25139999203384
Gradient Boosting,saved,10.45719999819994,0.3782999701797962,10.835499968379736
Gradient Boosting,saved,10.266400058753788,0.4149000160396099,10.681300074793398
Gradient Boosting,saved,10.206000064499676,0.38029998540878296,10.58630004990846
Gradient Boosting,saved,10.062800021842122,0.385599909350276,10.448399931192398
Gradient Boosting,saved,9.915300062857568,0.4705999745056033,10.385900037363172
Gradient Boosting,saved,10.090099996887147,0.36259996704757214,10.45269996393472
Gradient Boosting,saved,9.946600068360567,0.3347999881953001,10.281400056555867
Gradient Boosting,saved,10.018400033004582,0.3693000180646777,10.38770005106926
Gradient Boosting,saved,10.102199972607195,0.3464999608695507,10.448699933476746
Gradient Boosting,saved,10.01730002462864,0.3893000539392233,10.406600078567863
Gradient Boosting,saved,9.925999911502004,0.32750004902482033,10.253499960526824
Gradient Boosting,saved,10.449799941852689,0.38790004327893257,10.837699985131621
Gradient Boosting,saved,11.076099937781692,0.33210008405148983,11.408200021833181
Gradient Boosting,saved,10.692000039853156,1.1141999857500196,11.806200025603175
Gradient Boosting,saved,13.698099995963275,0.5445999559015036,14.242699951864779
Gradient Boosting,saved,11.700000031851232,0.3720999229699373,12.07209995482117
Gradient Boosting,saved,10.446300031617284,0.32919994555413723,10.775499977171421
Gradient Boosting,saved,10.444200015626848,0.37560006603598595,10.819800081662834
Gradient Boosting,saved,10.003500035963953,0.3621999640017748,10.365699999965727
Gradient Boosting,saved,10.056800092570484,0.3833998925983906,10.440199985168874
Gradient Boosting,saved,10.399800026789308,0.5055000074207783,10.905300034210086
Gradient Boosting,saved,12.124900007620454,0.4224999574944377,12.547399965114892
Gradient Boosting,saved,9.87629999872297,0.36720000207424164,10.243500000797212
Gradient Boosting,saved,11.273699929006398,0.3559000324457884,11.629599961452186
Gradient Boosting,saved,9.788700030185282,0.31189993023872375,10.100599960424006
Gradient Boosting,saved,10.077400016598403,0.36700000055134296,10.444400017149746
Gradient Boosting,saved,9.8987000528723,0.367900007404387,10.266600060276687
Gradient Boosting,saved,9.751600096933544,0.323499902151525,10.075099999085069
Gradient Boosting,saved,9.958100039511919,0.32240001019090414,10.280500049702823
Gradient Boosting,saved,9.983500000089407,0.3968999953940511,10.380399995483458
Gradient Boosting,saved,10.638399980962276,0.3522000042721629,10.99059998523444
Gradient Boosting,saved,10.108499904163182,0.3146000672131777,10.42309997137636
Gradient Boosting,saved,10.275200009346008,0.40469993837177753,10.679899947717786
Gradient Boosting,saved,10.238399961963296,0.37100003100931644,10.609399992972612
Gradient Boosting,saved,10.653799981810153,0.3229000139981508,10.976699995808303
Gradient Boosting,saved,9.96509997639805,0.3703000256791711,10.335400002077222
Gradient Boosting,saved,9.823499945923686,0.33870001789182425,10.16219996381551
Gradient Boosting,saved,10.893799946643412,0.3712000325322151,11.264999979175627
Gradient Boosting,saved,10.371100041083992,0.6443999009206891,11.01549994200468
Gradient Boosting,saved,14.744300046004355,0.6881000008434057,15.43240004684776
Gradient Boosting,saved,14.226800063624978,0.5715000443160534,14.798300107941031
Gradient Boosting,saved,12.402000022120774,0.38300000596791506,12.785000028088689
Gradient Boosting,saved,12.413199990987778,0.4518999485298991,12.865099939517677
Gradient Boosting,saved,11.266599991358817,0.4400999750941992,11.706699966453016
Gradient Boosting,saved,10.655399993993342,0.46500004827976227,11.120400042273104
Gradient Boosting,saved,10.193899972364306,0.3635999746620655,10.557499947026372
Gradient Boosting,saved,10.010799975134432,0.31240005046129227,10.323200025595725
Gradient Boosting,saved,11.567099951207638,0.4564999835565686,12.023599934764206
Gradient Boosting,saved,10.29730006121099,0.37789996713399887,10.675200028344989
Gradient Boosting,saved,11.026599910110235,0.3719000378623605,11.398499947972596
Gradient Boosting,saved,11.552599957212806,0.5226000212132931,12.075199978426099
Gradient Boosting,saved,10.361899971030653,0.44109998270869255,10.802999953739345
Gradient Boosting,saved,10.052100056782365,0.38380001205950975,10.435900068841875
Gradient Boosting,saved,10.289500001817942,0.3891999367624521,10.678699938580394
Gradient Boosting,saved,10.129899950698018,0.4846000811085105,10.614500031806529
Gradient Boosting,saved,10.289099998772144,0.36259996704757214,10.651699965819716
Gradient Boosting,saved,10.162599966861308,0.37489994429051876,10.537499911151826
Gradient Boosting,saved,10.136900003999472,0.44710002839565277,10.584000032395124
Gradient Boosting,saved,11.013799929060042,0.390100060030818,11.40389998909086
Gradient Boosting,saved,10.463199927471578,0.3165000816807151,10.779700009152293
Gradient Boosting,saved,10.21430001128465,0.41550002060830593,10.629800031892955
Gradient Boosting,saved,9.755200007930398,0.38540002424269915,10.140600032173097
Gradient Boosting,saved,11.6468999767676,0.3695000195875764,12.016399996355176
Gradient Boosting,saved,10.0938999094069,0.5662000039592385,10.660099913366139
Gradient Boosting,saved,10.039799963124096,0.38029998540878296,10.42009994853288
Gradient Boosting,saved,10.052100056782365,0.33569999504834414,10.387800051830709
Gradient Boosting,saved,10.637299972586334,0.390100060030818,11.027400032617152
Gradient Boosting,saved,9.798999992199242,0.3568000392988324,10.155800031498075
Gradient Boosting,saved,9.99169994611293,0.38700003642588854,10.37869998253882
Gradient Boosting,saved,10.039599961601198,0.38059998769313097,10.420199949294329
Gradient Boosting,saved,9.78459999896586,0.31969998963177204,10.104299988597631
Gradient Boosting,saved,10.512300068512559,0.38299988955259323,10.895299958065152
Gradient Boosting,saved,9.83490003272891,0.4067999543622136,10.241699987091124
Gradient Boosting,saved,9.964900091290474,0.3538999008014798,10.318799992091954
Gradient Boosting,saved,9.925600024871528,0.33920002169907093,10.264800046570599
Gradient Boosting,saved,9.81119996868074,0.367300002835691,10.17849997151643
Gradient Boosting,saved,10.7282999670133,0.37779996637254953,11.106099933385849
Gradient Boosting,saved,10.417700046673417,0.35119999665766954,10.768900043331087
Gradient Boosting,saved,10.706899920478463,0.45760010834783316,11.164500028826296
Gradient Boosting,saved,10.826500016264617,0.3784999717026949,11.204999987967312
Gradient Boosting,saved,12.06330000422895,0.36539998836815357,12.428699992597103
Gradient Boosting,saved,12.787700048647821,0.5805999971926212,13.368300045840442
Gradient Boosting,saved,11.41109992749989,0.6572999991476536,12.068399926647544
Gradient Boosting,saved,12.336199986748397,0.3725000424310565,12.708700029179454
Gradient Boosting,saved,10.052799945697188,0.34650007728487253,10.399300022982061
Gradient Boosting,saved,9.98750003054738,0.3746000584214926,10.362100088968873
Gradient Boosting,saved,9.919099975377321,0.38929993752390146,10.308399912901223
Gradient Boosting,saved,10.070100077427924,0.3741999389603734,10.444300016388297
Gradient Boosting,saved,10.117099969647825,0.3793999785557389,10.496499948203564
Gradient Boosting,saved,9.953000000678003,0.36399997770786285,10.316999978385866
Gradient Boosting,saved,10.033200029283762,0.3695000195875764,10.402700048871338
Gradient Boosting,saved,10.155300027690828,0.40529994294047356,10.560599970631301
Gradient Boosting,saved,9.908200008794665,0.3229000139981508,10.231100022792816
Gradient Boosting,saved,11.551799951121211,0.5831000162288547,12.134899967350066
Gradient Boosting,saved,10.480099939741194,0.4841000773012638,10.964200017042458
Gradient Boosting,saved,10.11360005941242,0.3568999236449599,10.47049998305738
Gradient Boosting,saved,10.585100040771067,0.33920002169907093,10.924300062470138
Gradient Boosting,saved,10.533799999393523,0.42319996282458305,10.956999962218106
Gradient Boosting,saved,9.889999986626208,0.3377000102773309,10.227699996903539
Gradient Boosting,saved,10.747299995273352,0.358699937351048,11.1059999326244
Gradient Boosting,saved,10.027899988926947,0.37180003710091114,10.399700026027858
Gradient Boosting,saved,9.897899930365384,0.3662001108750701,10.264100041240454
Gradient Boosting,saved,9.982399991713464,0.32840005587786436,10.310800047591329
Gradient Boosting,saved,11.536799953319132,0.506000011228025,12.042799964547157
Gradient Boosting,saved,10.204800055362284,0.3695999039337039,10.574399959295988
Gradient Boosting,saved,10.325000039301813,0.368500011973083,10.693500051274896
Gradient Boosting,saved,10.77709998935461,0.34879997838288546,11.125899967737496
Gradient Boosting,saved,10.215200018137693,0.45769999269396067,10.672900010831654
Gradient Boosting,saved,10.394199984148145,0.33199996687471867,10.726199951022863
Gradient Boosting,saved,11.25280000269413,0.3770999610424042,11.629899963736534
Gradient Boosting,saved,10.369200026616454,0.38869993295520544,10.75789995957166
Gradient Boosting,saved,10.037300060503185,0.36129995714873075,10.398600017651916
Gradient Boosting,saved,11.157399974763393,0.3829000052064657,11.54029997996986
Gradient Boosting,saved,12.344200047664344,0.38350000977516174,12.727700057439506
Gradient Boosting,saved,10.224600089713931,0.35799993202090263,10.582600021734834
Gradient Boosting,saved,10.798300034366548,0.3565999213606119,11.15489995572716
Gradient Boosting,saved,13.675600057467818,0.43379992712289095,14.10939998459071
Gradient Boosting,saved,11.465899995528162,0.48619997687637806,11.95209997240454
Gradient Boosting,saved,11.323300073854625,0.7425999501720071,12.065900024026632
Gradient Boosting,saved,11.747299926355481,0.8423000108450651,12.589599937200546
Gradient Boosting,saved,11.371899978257716,0.33240008633583784,11.704300064593554
Gradient Boosting,saved,10.137900011613965,0.41720003355294466,10.55510004516691
Gradient Boosting,saved,9.903399972245097,0.3127000527456403,10.216100024990737
Gradient Boosting,saved,9.980599978007376,0.38599991239607334,10.36659989040345
Gradient Boosting,saved,10.874800034798682,0.3798999823629856,11.254700017161667
Gradient Boosting,saved,9.909700020216405,0.3701000241562724,10.279800044372678
Gradient Boosting,saved,10.233499924652278,0.3671000013127923,10.60059992596507
Gradient Boosting,saved,10.627400013618171,0.38320000749081373,11.010600021108985
Gradient Boosting,saved,9.874599985778332,0.3135999431833625,10.188199928961694
Gradient Boosting,saved,10.807299986481667,0.3733000485226512,11.180600035004318
Gradient Boosting,saved,10.247400030493736,0.37839997094124556,10.625800001434982
Gradient Boosting,saved,10.106400004588068,0.36399997770786285,10.47039998229593
Gradient Boosting,saved,9.97249991632998,0.3117000451311469,10.284199961461127
Gradient Boosting,saved,10.788199957460165,0.41790003888309,11.206099996343255
Gradient Boosting,saved,10.397500009275973,0.3693000180646777,10.76680002734065
Gradient Boosting,saved,10.425400105305016,0.38469990249723196,10.810100007802248
Gradient Boosting,saved,10.48390008509159,0.37139991763979197,10.855300002731383
Gradient Boosting,saved,9.943000040948391,0.3874999238178134,10.330499964766204
Gradient Boosting,saved,10.352900018915534,0.37480005994439125,10.727700078859925
Gradient Boosting,saved,10.168700013309717,0.36880001425743103,10.537500027567148
Gradient Boosting,saved,9.929100051522255,0.3189999843016267,10.248100035823882
Gradient Boosting,saved,10.86589996702969,0.37239992525428534,11.238299892283976
Gradient Boosting,saved,10.077300015836954,0.3155000740662217,10.392800089903176
Gradient Boosting,saved,9.770200005732477,0.32540003303438425,10.095600038766861
Gradient Boosting,saved,10.653799981810153,0.37949997931718826,11.03329996112734
Gradient Boosting,saved,11.08249998651445,0.3687000134959817,11.45120000001043
Gradient Boosting,saved,10.064000030979514,0.570200034417212,10.634200065396726
Gradient Boosting,saved,12.750399997457862,0.4270001081749797,13.177400105632842
Gradient Boosting,saved,12.18630000948906,0.3763000713661313,12.56260008085519
Gradient Boosting,saved,13.534099911339581,0.4151000175625086,13.94919992890209
Gradient Boosting,saved,13.077900046482682,0.4977999487891793,13.575699995271862
Gradient Boosting,saved,12.142200022935867,0.385899911634624,12.528099934570491
Gradient Boosting,saved,10.21259999834001,0.3861000295728445,10.598700027912855
Gradient Boosting,saved,11.646999977529049,0.37340004928410053,12.02040002681315
Gradient Boosting,saved,12.313899933360517,0.3793999785557389,12.693299911916256
Gradient Boosting,saved,10.921600041911006,0.37919997703284025,11.300800018943846
Gradient Boosting,saved,10.15929994173348,0.34330005291849375,10.502599994651973
Gradient Boosting,saved,10.570799931883812,0.36639999598264694,10.937199927866459
Gradient Boosting,saved,12.406400055624545,0.3825000021606684,12.788900057785213
Gradient Boosting,saved,10.138800018467009,0.3168999683111906,10.4556999867782
Gradient Boosting,saved,11.904399958439171,0.3703000256791711,12.274699984118342
Gradient Boosting,saved,11.561600025743246,0.38849993143230677,11.950099957175553
Gradient Boosting,saved,10.263800038956106,0.36880001425743103,10.632600053213537
Gradient Boosting,saved,10.316899977624416,0.41290000081062317,10.72979997843504
Gradient Boosting,saved,10.278099915012717,0.3638999769464135,10.64199989195913
Gradient Boosting,saved,12.038900051265955,0.3904999466612935,12.429399997927248
